region,carburant,annee,mois,prix_moyen_by_litre
22,Gazole,2009,11,1.05
22,Gazole,2009,12,1.04
22,Gazole,2010,1,1.08
22,Gazole,2010,2,1.09
22,Gazole,2010,3,1.12
22,Gazole,2010,4,1.16
22,Gazole,2010,5,1.18
22,Gazole,2010,6,1.17
22,Gazole,2010,7,1.15
22,Gazole,2010,8,1.15
22,Gazole,2010,9,1.15
22,Gazole,2010,10,1.18
22,Gazole,2010,11,1.19
22,Gazole,2010,12,1.23
22,Gazole,2011,1,1.29
22,Gazole,2011,2,1.32
22,Gazole,2011,3,1.38
22,Gazole,2011,4,1.39
22,Gazole,2011,5,1.35
22,Gazole,2011,6,1.34
22,Gazole,2011,7,1.35
22,Gazole,2011,8,1.33
22,Gazole,2011,9,1.35
22,Gazole,2011,10,1.36
22,Gazole,2011,11,1.4
22,Gazole,2011,12,1.39
22,Gazole,2012,1,1.42
22,Gazole,2012,2,1.44
22,Gazole,2012,3,1.46
22,Gazole,2012,4,1.45
22,Gazole,2012,5,1.42
22,Gazole,2012,6,1.36
22,Gazole,2012,7,1.39
22,Gazole,2012,8,1.45
22,Gazole,2012,9,1.41
22,Gazole,2012,10,1.41
22,Gazole,2012,11,1.39
22,Gazole,2012,12,1.38
22,Gazole,2013,1,1.39
22,Gazole,2013,2,1.43
22,Gazole,2013,3,1.41
22,Gazole,2013,4,1.37
22,Gazole,2013,5,1.35
22,Gazole,2013,6,1.35
22,Gazole,2013,7,1.36
22,Gazole,2013,8,1.37
22,Gazole,2013,9,1.39
22,Gazole,2013,10,1.35
22,Gazole,2013,11,1.34
22,Gazole,2013,12,1.35
22,Gazole,2014,1,1.34
22,Gazole,2014,2,1.34
22,Gazole,2014,3,1.33
22,Gazole,2014,4,1.33
22,Gazole,2014,6,1.33
22,Gazole,2014,7,1.32
22,Gazole,2014,8,1.32
22,Gazole,2014,9,1.31
22,Gazole,2014,10,1.28
22,Gazole,2014,11,1.25
22,Gazole,2014,12,1.16
22,Gazole,2014,5,1.32
22,Gazole,2015,1,1.13
22,Gazole,2015,2,1.19
22,Gazole,2015,3,1.22
22,Gazole,2015,4,1.22
22,Gazole,2015,5,1.25
22,Gazole,2015,6,1.23
22,Gazole,2015,7,1.19
22,Gazole,2015,8,1.14
22,Gazole,2015,9,1.12
22,Gazole,2015,10,1.12
22,Gazole,2015,11,1.11
22,Gazole,2015,12,1.04
22,Gazole,2016,1,
22,Gazole,2016,2,
22,Gazole,2016,3,
22,Gazole,2016,4,
22,Gazole,2016,5,
22,Gazole,2016,6,
22,Gazole,2016,7,
22,Gazole,2016,8,
22,Gazole,2016,9,
22,Gazole,2016,10,
22,Gazole,2016,11,
22,Gazole,2016,12,
22,Gazole,2017,1,
22,Gazole,2017,2,
22,Gazole,2017,3,
22,Gazole,2017,4,
22,Gazole,2017,5,
22,Gazole,2017,6,
22,Gazole,2017,7,
22,Gazole,2017,8,
22,Gazole,2017,9,
22,Gazole,2017,10,
22,Gazole,2017,11,
22,Gazole,2017,12,
22,Gazole,2018,1,
22,Gazole,2018,2,
22,Gazole,2018,3,
22,Gazole,2018,4,
22,Gazole,2018,5,
22,Gazole,2018,6,
22,Gazole,2018,7,
22,Gazole,2018,8,
22,Gazole,2018,9,
22,Gazole,2018,10,
22,Gazole,2018,11,
22,Gazole,2018,12,
22,Gazole,2019,1,
22,Gazole,2019,2,
22,Gazole,2019,3,
22,Gazole,2019,4,
22,Gazole,2019,5,
22,Gazole,2019,6,
22,Gazole,2019,7,
22,Gazole,2019,8,
22,Gazole,2019,9,
22,Gazole,2019,10,
22,Gazole,2019,11,
22,Gazole,2019,12,
22,Gazole,2020,1,
22,Gazole,2020,2,
22,Gazole,2020,3,
22,Gazole,2020,4,
22,Gazole,2020,5,
22,Gazole,2020,6,
22,Gazole,2020,7,
22,Gazole,2020,8,
22,Gazole,2020,9,
22,Gazole,2020,10,
22,Gazole,2020,11,
22,Gazole,2020,12,
22,Gazole,2021,1,
22,Gazole,2021,2,
22,Gazole,2021,3,
22,Gazole,2021,4,
22,Gazole,2021,5,
22,Gazole,2021,6,
22,Gazole,2021,7,
22,Gazole,2021,8,
22,Gazole,2021,9,
22,Gazole,2021,10,
22,Gazole,2021,11,
22,Gazole,2021,12,
22,SP95,2007,1,1.19
22,SP95,2007,4,1.29
22,SP95,2007,5,1.33
22,SP95,2007,6,1.34
22,SP95,2007,7,1.33
22,SP95,2007,8,1.3
22,SP95,2007,9,1.3
22,SP95,2007,10,1.3
22,SP95,2007,11,1.35
22,SP95,2007,12,1.35
22,SP95,2007,2,1.2
22,SP95,2007,3,1.25
22,SP95,2008,1,1.36
22,SP95,2008,2,1.36
22,SP95,2008,3,1.38
22,SP95,2008,4,1.4
22,SP95,2008,5,1.45
22,SP95,2008,6,1.5
22,SP95,2008,7,1.49
22,SP95,2008,8,1.44
22,SP95,2008,9,1.43
22,SP95,2008,10,1.33
22,SP95,2008,11,1.19
22,SP95,2008,12,1.11
22,SP95,2009,1,1.11
22,SP95,2009,2,1.15
22,SP95,2009,3,1.15
22,SP95,2009,4,1.18
22,SP95,2009,5,1.21
22,SP95,2009,6,1.25
22,SP95,2009,7,1.23
22,SP95,2009,8,1.25
22,SP95,2009,9,1.23
22,SP95,2009,10,1.23
22,SP95,2009,11,1.25
22,SP95,2009,12,1.25
22,SP95,2010,1,1.3
22,SP95,2010,2,1.31
22,SP95,2010,3,1.35
22,SP95,2010,4,1.37
22,SP95,2010,5,1.37
22,SP95,2010,6,1.36
22,SP95,2010,7,1.34
22,SP95,2010,8,1.33
22,SP95,2010,9,1.33
22,SP95,2010,10,1.35
22,SP95,2010,11,1.36
22,SP95,2010,12,1.41
22,SP95,2011,1,1.46
22,SP95,2011,2,1.47
22,SP95,2011,3,1.51
22,SP95,2011,4,1.54
22,SP95,2011,5,1.54
22,SP95,2011,6,1.51
22,SP95,2011,7,1.51
22,SP95,2011,8,1.5
22,SP95,2011,9,1.52
22,SP95,2011,10,1.5
22,SP95,2011,11,1.5
22,SP95,2011,12,1.5
22,SP95,2012,1,1.55
22,SP95,2012,2,1.59
22,SP95,2012,3,1.64
22,SP95,2012,4,1.66
22,SP95,2012,5,1.6
22,SP95,2012,6,1.55
22,SP95,2012,7,1.56
22,SP95,2012,8,1.62
22,SP95,2012,9,1.59
22,SP95,2012,10,1.57
22,SP95,2012,11,1.51
22,SP95,2012,12,1.52
22,SP95,2013,1,1.56
22,SP95,2013,2,1.61
22,SP95,2013,3,1.61
22,SP95,2013,4,1.58
22,SP95,2013,5,1.55
22,SP95,2013,6,1.55
22,SP95,2013,7,1.56
22,SP95,2013,8,1.57
22,SP95,2013,9,1.56
22,SP95,2013,10,1.51
22,SP95,2013,11,1.5
22,SP95,2013,12,1.52
22,SP95,2014,1,1.5
22,SP95,2014,2,1.51
22,SP95,2014,3,1.51
22,SP95,2014,4,1.52
22,SP95,2014,5,1.53
22,SP95,2014,6,1.55
22,SP95,2014,7,1.55
22,SP95,2014,8,1.52
22,SP95,2014,9,1.51
22,SP95,2014,10,1.48
22,SP95,2014,11,1.44
22,SP95,2014,12,1.35
22,SP95,2015,1,1.28
22,SP95,2015,2,1.34
22,SP95,2015,3,1.39
22,SP95,2015,4,1.42
22,SP95,2015,5,1.45
22,SP95,2015,6,1.45
22,SP95,2015,7,1.45
22,SP95,2015,8,1.39
22,SP95,2015,9,1.32
22,SP95,2015,10,1.31
22,SP95,2015,11,1.31
22,SP95,2015,12,1.28
22,SP95,2016,1,
22,SP95,2016,2,
22,SP95,2016,3,
22,SP95,2016,4,
22,SP95,2016,5,
22,SP95,2016,6,
22,SP95,2016,7,
22,SP95,2016,8,
22,SP95,2016,9,
22,SP95,2016,10,
22,SP95,2016,11,
22,SP95,2016,12,
22,SP95,2017,1,
22,SP95,2017,2,
22,SP95,2017,3,
22,SP95,2017,4,
22,SP95,2017,5,
22,SP95,2017,6,
22,SP95,2017,7,
22,SP95,2017,8,
22,SP95,2017,9,
22,SP95,2017,10,
22,SP95,2017,11,
22,SP95,2017,12,
22,SP95,2018,1,
22,SP95,2018,2,
22,SP95,2018,3,
22,SP95,2018,4,
22,SP95,2018,5,
22,SP95,2018,6,
22,SP95,2018,7,
22,SP95,2018,8,
22,SP95,2018,9,
22,SP95,2018,10,
22,SP95,2018,11,
22,SP95,2018,12,
22,SP95,2019,1,
22,SP95,2019,2,
22,SP95,2019,3,
22,SP95,2019,4,
22,SP95,2019,5,
22,SP95,2019,6,
22,SP95,2019,7,
22,SP95,2019,8,
22,SP95,2019,9,
22,SP95,2019,10,
22,SP95,2019,11,
22,SP95,2019,12,
22,SP95,2020,1,
22,SP95,2020,2,
22,SP95,2020,3,
22,SP95,2020,4,
22,SP95,2020,5,
22,SP95,2020,6,
22,SP95,2020,7,
22,SP95,2020,8,
22,SP95,2020,9,
22,SP95,2020,10,
22,SP95,2020,11,
22,SP95,2020,12,
22,SP95,2021,1,
22,SP95,2021,2,
22,SP95,2021,3,
22,SP95,2021,4,
22,SP95,2021,5,
22,SP95,2021,6,
22,SP95,2021,7,
22,SP95,2021,8,
22,SP95,2021,9,
22,SP95,2021,10,
22,SP95,2021,11,
22,SP95,2021,12,
22,E85,2007,3,0.79
22,E85,2007,5,0.8
22,E85,2007,7,0.83
22,E85,2007,8,0.83
22,E85,2007,6,0.81
22,E85,2007,11,0.82
22,E85,2007,12,0.82
22,E85,2007,4,0.79
22,E85,2007,10,0.83
22,E85,2007,2,0.79
22,E85,2007,1,
22,E85,2007,9,0.83
22,E85,2008,1,0.81
22,E85,2008,5,0.83
22,E85,2008,7,0.84
22,E85,2008,8,0.85
22,E85,2008,9,0.85
22,E85,2008,2,0.81
22,E85,2008,10,0.85
22,E85,2008,11,0.84
22,E85,2008,12,0.82
22,E85,2008,3,0.82
22,E85,2008,4,0.82
22,E85,2008,6,0.84
22,E85,2009,3,0.79
22,E85,2009,7,0.93
22,E85,2009,8,0.97
22,E85,2009,2,0.79
22,E85,2009,4,0.78
22,E85,2009,6,0.82
22,E85,2009,1,0.78
22,E85,2009,5,0.79
22,E85,2009,9,0.97
22,E85,2009,10,0.97
22,E85,2009,11,0.97
22,E85,2009,12,0.96
22,E85,2010,1,0.86
22,E85,2010,7,1.0
22,E85,2010,8,1.01
22,E85,2010,10,1.03
22,E85,2010,12,1.05
22,E85,2010,5,0.96
22,E85,2010,3,0.9
22,E85,2010,4,0.94
22,E85,2010,11,1.04
22,E85,2010,2,0.82
22,E85,2010,6,0.98
22,E85,2010,9,1.01
22,E85,2011,2,0.86
22,E85,2011,4,0.89
22,E85,2011,7,0.89
22,E85,2011,8,0.89
22,E85,2011,9,0.89
22,E85,2011,1,0.84
22,E85,2011,3,0.88
22,E85,2011,5,0.89
22,E85,2011,6,0.89
22,E85,2011,10,0.89
22,E85,2011,11,0.89
22,E85,2011,12,0.91
22,E85,2012,1,0.92
22,E85,2012,2,0.93
22,E85,2012,4,0.93
22,E85,2012,5,0.93
22,E85,2012,6,0.92
22,E85,2012,7,0.91
22,E85,2012,8,0.92
22,E85,2012,9,0.92
22,E85,2012,10,0.92
22,E85,2012,11,0.93
22,E85,2012,3,0.92
22,E85,2012,12,0.94
22,E85,2013,4,0.93
22,E85,2013,5,0.92
22,E85,2013,6,0.92
22,E85,2013,7,0.91
22,E85,2013,8,0.91
22,E85,2013,10,0.9
22,E85,2013,12,0.88
22,E85,2013,1,0.93
22,E85,2013,11,0.89
22,E85,2013,2,0.94
22,E85,2013,3,0.94
22,E85,2013,9,0.91
22,E85,2014,1,0.87
22,E85,2014,3,0.86
22,E85,2014,4,0.86
22,E85,2014,5,0.86
22,E85,2014,6,0.86
22,E85,2014,7,0.84
22,E85,2014,8,0.82
22,E85,2014,9,0.82
22,E85,2014,10,0.82
22,E85,2014,11,0.83
22,E85,2014,2,0.87
22,E85,2014,12,0.84
22,E85,2015,2,0.8
22,E85,2015,3,0.81
22,E85,2015,7,0.77
22,E85,2015,8,0.78
22,E85,2015,10,0.73
22,E85,2015,12,0.69
22,E85,2015,9,0.78
22,E85,2015,1,0.8
22,E85,2015,11,0.69
22,E85,2015,4,0.78
22,E85,2015,5,0.79
22,E85,2015,6,0.77
22,E85,2016,1,
22,E85,2016,2,
22,E85,2016,3,
22,E85,2016,4,
22,E85,2016,5,
22,E85,2016,6,
22,E85,2016,7,
22,E85,2016,8,
22,E85,2016,9,
22,E85,2016,10,
22,E85,2016,11,
22,E85,2016,12,
22,E85,2017,1,
22,E85,2017,2,
22,E85,2017,3,
22,E85,2017,4,
22,E85,2017,5,
22,E85,2017,6,
22,E85,2017,7,
22,E85,2017,8,
22,E85,2017,9,
22,E85,2017,10,
22,E85,2017,11,
22,E85,2017,12,
22,E85,2018,1,
22,E85,2018,2,
22,E85,2018,3,
22,E85,2018,4,
22,E85,2018,5,
22,E85,2018,6,
22,E85,2018,7,
22,E85,2018,8,
22,E85,2018,9,
22,E85,2018,10,
22,E85,2018,11,
22,E85,2018,12,
22,E85,2019,1,
22,E85,2019,2,
22,E85,2019,3,
22,E85,2019,4,
22,E85,2019,5,
22,E85,2019,6,
22,E85,2019,7,
22,E85,2019,8,
22,E85,2019,9,
22,E85,2019,10,
22,E85,2019,11,
22,E85,2019,12,
22,E85,2020,1,
22,E85,2020,2,
22,E85,2020,3,
22,E85,2020,4,
22,E85,2020,5,
22,E85,2020,6,
22,E85,2020,7,
22,E85,2020,8,
22,E85,2020,9,
22,E85,2020,10,
22,E85,2020,11,
22,E85,2020,12,
22,E85,2021,1,
22,E85,2021,2,
22,E85,2021,3,
22,E85,2021,4,
22,E85,2021,5,
22,E85,2021,6,
22,E85,2021,7,
22,E85,2021,8,
22,E85,2021,9,
22,E85,2021,10,
22,E85,2021,11,
22,E85,2021,12,
22,GPLc,2007,11,0.75
22,GPLc,2007,12,0.73
22,GPLc,2007,1,
22,GPLc,2007,2,
22,GPLc,2007,3,
22,GPLc,2007,4,
22,GPLc,2007,5,
22,GPLc,2007,6,
22,GPLc,2007,7,
22,GPLc,2007,8,
22,GPLc,2007,9,
22,GPLc,2007,10,
22,GPLc,2008,1,0.75
22,GPLc,2008,5,0.74
22,GPLc,2008,6,0.76
22,GPLc,2008,7,0.76
22,GPLc,2008,8,0.78
22,GPLc,2008,10,0.79
22,GPLc,2008,11,0.79
22,GPLc,2008,12,0.76
22,GPLc,2008,4,0.74
22,GPLc,2008,2,0.74
22,GPLc,2008,3,0.74
22,GPLc,2008,9,0.79
22,GPLc,2009,3,0.68
22,GPLc,2009,4,0.65
22,GPLc,2009,7,0.64
22,GPLc,2009,8,0.64
22,GPLc,2009,12,0.66
22,GPLc,2009,1,0.7
22,GPLc,2009,5,0.64
22,GPLc,2009,10,0.65
22,GPLc,2009,6,0.64
22,GPLc,2009,9,0.65
22,GPLc,2009,11,0.65
22,GPLc,2009,2,0.7
22,GPLc,2010,1,0.7
22,GPLc,2010,5,0.7
22,GPLc,2010,7,0.73
22,GPLc,2010,8,0.75
22,GPLc,2010,9,0.77
22,GPLc,2010,11,0.79
22,GPLc,2010,3,0.69
22,GPLc,2010,4,0.69
22,GPLc,2010,6,0.71
22,GPLc,2010,12,0.81
22,GPLc,2010,10,0.78
22,GPLc,2010,2,0.71
22,GPLc,2011,3,0.82
22,GPLc,2011,4,0.82
22,GPLc,2011,7,0.83
22,GPLc,2011,8,0.84
22,GPLc,2011,9,0.83
22,GPLc,2011,5,0.82
22,GPLc,2011,2,0.82
22,GPLc,2011,10,0.84
22,GPLc,2011,12,0.84
22,GPLc,2011,1,0.84
22,GPLc,2011,6,0.83
22,GPLc,2011,11,0.83
22,GPLc,2012,2,0.87
22,GPLc,2012,7,0.88
22,GPLc,2012,12,0.9
22,GPLc,2012,1,0.87
22,GPLc,2012,3,0.89
22,GPLc,2012,5,0.89
22,GPLc,2012,11,0.89
22,GPLc,2012,4,0.89
22,GPLc,2012,6,0.89
22,GPLc,2012,9,0.88
22,GPLc,2012,10,0.88
22,GPLc,2012,8,0.88
22,GPLc,2013,10,0.87
22,GPLc,2013,8,0.88
22,GPLc,2013,11,0.87
22,GPLc,2013,3,0.92
22,GPLc,2013,6,0.89
22,GPLc,2013,7,0.88
22,GPLc,2013,9,0.88
22,GPLc,2013,12,0.88
22,GPLc,2013,1,0.92
22,GPLc,2013,2,0.92
22,GPLc,2013,4,0.91
22,GPLc,2013,5,0.9
22,GPLc,2014,4,0.88
22,GPLc,2014,7,0.87
22,GPLc,2014,8,0.87
22,GPLc,2014,2,0.89
22,GPLc,2014,12,0.86
22,GPLc,2014,11,0.87
22,GPLc,2014,3,0.88
22,GPLc,2014,9,0.87
22,GPLc,2014,1,0.89
22,GPLc,2014,5,0.88
22,GPLc,2014,10,0.87
22,GPLc,2014,6,0.87
22,GPLc,2015,3,0.82
22,GPLc,2015,7,0.8
22,GPLc,2015,8,0.8
22,GPLc,2015,10,0.78
22,GPLc,2015,1,0.86
22,GPLc,2015,2,0.83
22,GPLc,2015,6,0.81
22,GPLc,2015,9,0.79
22,GPLc,2015,4,0.82
22,GPLc,2015,12,0.77
22,GPLc,2015,11,0.77
22,GPLc,2015,5,0.82
22,GPLc,2016,1,
22,GPLc,2016,2,
22,GPLc,2016,3,
22,GPLc,2016,4,
22,GPLc,2016,5,
22,GPLc,2016,6,
22,GPLc,2016,7,
22,GPLc,2016,8,
22,GPLc,2016,9,
22,GPLc,2016,10,
22,GPLc,2016,11,
22,GPLc,2016,12,
22,GPLc,2017,1,
22,GPLc,2017,2,
22,GPLc,2017,3,
22,GPLc,2017,4,
22,GPLc,2017,5,
22,GPLc,2017,6,
22,GPLc,2017,7,
22,GPLc,2017,8,
22,GPLc,2017,9,
22,GPLc,2017,10,
22,GPLc,2017,11,
22,GPLc,2017,12,
22,GPLc,2018,1,
22,GPLc,2018,2,
22,GPLc,2018,3,
22,GPLc,2018,4,
22,GPLc,2018,5,
22,GPLc,2018,6,
22,GPLc,2018,7,
22,GPLc,2018,8,
22,GPLc,2018,9,
22,GPLc,2018,10,
22,GPLc,2018,11,
22,GPLc,2018,12,
22,GPLc,2019,1,
22,GPLc,2019,2,
22,GPLc,2019,3,
22,GPLc,2019,4,
22,GPLc,2019,5,
22,GPLc,2019,6,
22,GPLc,2019,7,
22,GPLc,2019,8,
22,GPLc,2019,9,
22,GPLc,2019,10,
22,GPLc,2019,11,
22,GPLc,2019,12,
22,GPLc,2020,1,
22,GPLc,2020,2,
22,GPLc,2020,3,
22,GPLc,2020,4,
22,GPLc,2020,5,
22,GPLc,2020,6,
22,GPLc,2020,7,
22,GPLc,2020,8,
22,GPLc,2020,9,
22,GPLc,2020,10,
22,GPLc,2020,11,
22,GPLc,2020,12,
22,GPLc,2021,1,
22,GPLc,2021,2,
22,GPLc,2021,3,
22,GPLc,2021,4,
22,GPLc,2021,5,
22,GPLc,2021,6,
22,GPLc,2021,7,
22,GPLc,2021,8,
22,GPLc,2021,9,
22,GPLc,2021,10,
22,GPLc,2021,11,
22,GPLc,2021,12,
22,E10,2009,5,1.23
22,E10,2009,6,1.29
22,E10,2009,7,1.26
22,E10,2009,8,1.29
22,E10,2009,9,1.26
22,E10,2009,10,1.26
22,E10,2009,11,1.28
22,E10,2009,12,1.27
22,E10,2009,4,1.19
22,E10,2009,1,
22,E10,2009,2,
22,E10,2009,3,
22,E10,2010,1,1.31
22,E10,2010,2,1.33
22,E10,2010,3,1.38
22,E10,2010,4,1.4
22,E10,2010,5,1.4
22,E10,2010,6,1.38
22,E10,2010,7,1.36
22,E10,2010,8,1.36
22,E10,2010,9,1.35
22,E10,2010,10,1.37
22,E10,2010,11,1.38
22,E10,2010,12,1.44
22,E10,2011,1,1.48
22,E10,2011,2,1.49
22,E10,2011,3,1.53
22,E10,2011,4,1.56
22,E10,2011,5,1.56
22,E10,2011,6,1.53
22,E10,2011,7,1.53
22,E10,2011,8,1.52
22,E10,2011,9,1.55
22,E10,2011,10,1.52
22,E10,2011,11,1.52
22,E10,2011,12,1.51
22,E10,2012,1,1.57
22,E10,2012,2,1.6
22,E10,2012,3,1.65
22,E10,2012,4,1.67
22,E10,2012,5,1.6
22,E10,2012,6,1.56
22,E10,2012,7,1.57
22,E10,2012,8,1.62
22,E10,2012,9,1.59
22,E10,2012,10,1.55
22,E10,2012,11,1.5
22,E10,2012,12,1.51
22,E10,2013,1,1.55
22,E10,2013,2,1.61
22,E10,2013,3,1.6
22,E10,2013,4,1.57
22,E10,2013,5,1.54
22,E10,2013,6,1.54
22,E10,2013,7,1.56
22,E10,2013,8,1.56
22,E10,2013,9,1.55
22,E10,2013,10,1.5
22,E10,2013,11,1.49
22,E10,2013,12,1.51
22,E10,2014,4,1.52
22,E10,2014,1,1.5
22,E10,2014,2,1.51
22,E10,2014,3,1.51
22,E10,2014,5,1.53
22,E10,2014,6,1.54
22,E10,2014,7,1.54
22,E10,2014,8,1.51
22,E10,2014,10,1.48
22,E10,2014,11,1.44
22,E10,2014,12,1.35
22,E10,2014,9,1.51
22,E10,2015,1,1.29
22,E10,2015,2,1.34
22,E10,2015,3,1.39
22,E10,2015,4,1.42
22,E10,2015,5,1.44
22,E10,2015,6,1.45
22,E10,2015,7,1.44
22,E10,2015,8,1.39
22,E10,2015,9,1.32
22,E10,2015,10,1.3
22,E10,2015,11,1.3
22,E10,2015,12,1.28
22,E10,2016,1,
22,E10,2016,2,
22,E10,2016,3,
22,E10,2016,4,
22,E10,2016,5,
22,E10,2016,6,
22,E10,2016,7,
22,E10,2016,8,
22,E10,2016,9,
22,E10,2016,10,
22,E10,2016,11,
22,E10,2016,12,
22,E10,2017,1,
22,E10,2017,2,
22,E10,2017,3,
22,E10,2017,4,
22,E10,2017,5,
22,E10,2017,6,
22,E10,2017,7,
22,E10,2017,8,
22,E10,2017,9,
22,E10,2017,10,
22,E10,2017,11,
22,E10,2017,12,
22,E10,2018,1,
22,E10,2018,2,
22,E10,2018,3,
22,E10,2018,4,
22,E10,2018,5,
22,E10,2018,6,
22,E10,2018,7,
22,E10,2018,8,
22,E10,2018,9,
22,E10,2018,10,
22,E10,2018,11,
22,E10,2018,12,
22,E10,2019,1,
22,E10,2019,2,
22,E10,2019,3,
22,E10,2019,4,
22,E10,2019,5,
22,E10,2019,6,
22,E10,2019,7,
22,E10,2019,8,
22,E10,2019,9,
22,E10,2019,10,
22,E10,2019,11,
22,E10,2019,12,
22,E10,2020,1,
22,E10,2020,2,
22,E10,2020,3,
22,E10,2020,4,
22,E10,2020,5,
22,E10,2020,6,
22,E10,2020,7,
22,E10,2020,8,
22,E10,2020,9,
22,E10,2020,10,
22,E10,2020,11,
22,E10,2020,12,
22,E10,2021,1,
22,E10,2021,2,
22,E10,2021,3,
22,E10,2021,4,
22,E10,2021,5,
22,E10,2021,6,
22,E10,2021,7,
22,E10,2021,8,
22,E10,2021,9,
22,E10,2021,10,
22,E10,2021,11,
22,E10,2021,12,
22,SP98,2013,7,1.61
22,SP98,2013,8,1.62
22,SP98,2013,9,1.61
22,SP98,2013,10,1.56
22,SP98,2013,11,1.55
22,SP98,2013,12,1.56
22,SP98,2013,6,1.58
22,SP98,2013,1,
22,SP98,2013,2,
22,SP98,2013,3,
22,SP98,2013,4,
22,SP98,2013,5,
22,SP98,2014,1,1.56
22,SP98,2014,2,1.56
22,SP98,2014,3,1.56
22,SP98,2014,4,1.57
22,SP98,2014,6,1.59
22,SP98,2014,7,1.6
22,SP98,2014,8,1.57
22,SP98,2014,9,1.56
22,SP98,2014,10,1.53
22,SP98,2014,11,1.49
22,SP98,2014,12,1.4
22,SP98,2014,5,1.58
22,SP98,2015,1,1.34
22,SP98,2015,2,1.39
22,SP98,2015,3,1.44
22,SP98,2015,4,1.47
22,SP98,2015,5,1.5
22,SP98,2015,6,1.51
22,SP98,2015,7,1.5
22,SP98,2015,8,1.45
22,SP98,2015,9,1.38
22,SP98,2015,10,1.36
22,SP98,2015,11,1.35
22,SP98,2015,12,1.33
22,SP98,2016,1,
22,SP98,2016,2,
22,SP98,2016,3,
22,SP98,2016,4,
22,SP98,2016,5,
22,SP98,2016,6,
22,SP98,2016,7,
22,SP98,2016,8,
22,SP98,2016,9,
22,SP98,2016,10,
22,SP98,2016,11,
22,SP98,2016,12,
22,SP98,2017,1,
22,SP98,2017,2,
22,SP98,2017,3,
22,SP98,2017,4,
22,SP98,2017,5,
22,SP98,2017,6,
22,SP98,2017,7,
22,SP98,2017,8,
22,SP98,2017,9,
22,SP98,2017,10,
22,SP98,2017,11,
22,SP98,2017,12,
22,SP98,2018,1,
22,SP98,2018,2,
22,SP98,2018,3,
22,SP98,2018,4,
22,SP98,2018,5,
22,SP98,2018,6,
22,SP98,2018,7,
22,SP98,2018,8,
22,SP98,2018,9,
22,SP98,2018,10,
22,SP98,2018,11,
22,SP98,2018,12,
22,SP98,2019,1,
22,SP98,2019,2,
22,SP98,2019,3,
22,SP98,2019,4,
22,SP98,2019,5,
22,SP98,2019,6,
22,SP98,2019,7,
22,SP98,2019,8,
22,SP98,2019,9,
22,SP98,2019,10,
22,SP98,2019,11,
22,SP98,2019,12,
22,SP98,2020,1,
22,SP98,2020,2,
22,SP98,2020,3,
22,SP98,2020,4,
22,SP98,2020,5,
22,SP98,2020,6,
22,SP98,2020,7,
22,SP98,2020,8,
22,SP98,2020,9,
22,SP98,2020,10,
22,SP98,2020,11,
22,SP98,2020,12,
22,SP98,2021,1,
22,SP98,2021,2,
22,SP98,2021,3,
22,SP98,2021,4,
22,SP98,2021,5,
22,SP98,2021,6,
22,SP98,2021,7,
22,SP98,2021,8,
22,SP98,2021,9,
22,SP98,2021,10,
22,SP98,2021,11,
22,SP98,2021,12,
83,Gazole,2007,1,1.03
83,Gazole,2007,2,1.04
83,Gazole,2007,3,1.06
83,Gazole,2007,4,1.09
83,Gazole,2007,5,1.09
83,Gazole,2007,6,1.1
83,Gazole,2007,7,1.11
83,Gazole,2007,8,1.11
83,Gazole,2007,9,1.13
83,Gazole,2007,10,1.15
83,Gazole,2007,11,1.23
83,Gazole,2007,12,1.24
83,Gazole,2008,1,1.23
83,Gazole,2008,2,1.23
83,Gazole,2008,3,1.3
83,Gazole,2008,4,1.32
83,Gazole,2008,5,1.41
83,Gazole,2008,6,1.47
83,Gazole,2008,7,1.46
83,Gazole,2008,8,1.37
83,Gazole,2008,9,1.34
83,Gazole,2008,10,1.25
83,Gazole,2008,11,1.15
83,Gazole,2008,12,1.05
83,Gazole,2009,1,1.02
83,Gazole,2009,2,1.0
83,Gazole,2009,3,0.97
83,Gazole,2009,4,1.0
83,Gazole,2009,5,1.0
83,Gazole,2009,6,1.04
83,Gazole,2009,7,1.03
83,Gazole,2009,8,1.06
83,Gazole,2009,9,1.04
83,Gazole,2009,10,1.05
83,Gazole,2009,11,1.08
83,Gazole,2009,12,1.07
83,Gazole,2010,1,1.11
83,Gazole,2010,2,1.11
83,Gazole,2010,3,1.15
83,Gazole,2010,4,1.18
83,Gazole,2010,5,1.2
83,Gazole,2010,6,1.19
83,Gazole,2010,7,1.17
83,Gazole,2010,8,1.17
83,Gazole,2010,9,1.17
83,Gazole,2010,10,1.2
83,Gazole,2010,11,1.21
83,Gazole,2010,12,1.25
83,Gazole,2011,1,1.32
83,Gazole,2011,2,1.34
83,Gazole,2011,3,1.4
83,Gazole,2011,4,1.41
83,Gazole,2011,5,1.38
83,Gazole,2011,6,1.36
83,Gazole,2011,7,1.37
83,Gazole,2011,8,1.36
83,Gazole,2011,9,1.37
83,Gazole,2011,10,1.38
83,Gazole,2011,11,1.41
83,Gazole,2011,12,1.42
83,Gazole,2012,1,1.44
83,Gazole,2012,2,1.46
83,Gazole,2012,3,1.48
83,Gazole,2012,4,1.47
83,Gazole,2012,5,1.44
83,Gazole,2012,6,1.39
83,Gazole,2012,7,1.41
83,Gazole,2012,8,1.46
